Length of Face,Temple to Temple,Cheekbone to Cheekbone,Jawline,Time
12.136838386946549,8.29270207560473,7.072215423224031,18.192990579393516,0.46419215202331543
12.325183302346408,8.291040211244407,6.9067887530944505,18.31387936805259,0.5099880695343018
12.319182564066008,8.339266453070868,6.999148878870412,18.384420829733827,0.5446553230285645
12.331174037815792,8.295584808795526,6.943952288513503,18.455824672482407,0.5727968215942383
12.440912198217886,8.188597696736279,6.942784803349463,18.575352783564767,0.5980873107910156
12.33120007297682,8.307784167991604,7.097966098619165,18.51735993891848,0.6272406578063965
12.35281956345527,8.212419222294129,6.974246854486327,18.40176792970223,0.6513931751251221
12.436630703297396,8.156239583775452,6.9509639626708255,18.333134837464023,0.6796267032623291
12.319690057166833,8.302094114695063,7.076702141329169,18.566081042150685,0.7012944221496582
12.33217324744253,8.30776657513467,7.045776083043123,18.643730780547546,0.7154035568237305
12.246829322578755,8.290295530865123,6.9509639626708255,18.27451509018713,0.7330758571624756
12.235507949748618,8.163040232658382,6.879317526770115,18.284138729385898,0.7491114139556885
12.446829322578756,8.20354909750162,7.065737304866114,18.555108093829496,0.7643842697143555
12.318922412082685,8.295584808795526,6.880809824841266,18.52031880455232,0.8191723823547363
12.327198665112507,8.15841247041972,6.9509639626708255,18.51516029379206,0.8543038368225098
12.317982976129406,8.29270207560473,6.925642666218997,18.465429624236588,0.884833812713623
12.31929905592218,8.212419222294129,6.978778393578969,18.370789682106103,0.920156717300415
12.32907271740458,8.29270207560473,7.072215423224031,18.385206410332504,0.9512741565704346
12.323918660909452,8.23544714288905,6.925642666218997,18.34025042892215,0.9964282512664795
12.216437253717364,8.205593688490403,6.944722798588109,18.31026864579015,1.0323171615600586
12.218436454356727,8.20570173809874,6.925642666218997,18.1851666476423,1.0469021797180176
12.340044051467343,8.295584808795526,6.925642666218997,18.423135696041633,1.0644981861114502
12.204159457879229,8.305593688490402,7.022398928805157,18.244133414074316,1.0974416732788086
12.206535302358088,8.30776657513467,6.925433394720161,18.30839845651328,1.1290028095245361
12.304536101718725,8.2605744994315,6.942560142597764,18.33381234577467,1.1615476608276367
12.20415945787923,8.23098073846086,6.928600041382714,18.29844843815819,1.2182824611663818
12.229068353968756,8.34550999990156,6.927295548654149,18.393111558365447,1.252274990081787
12.30415945787923,8.23079449572959,6.923480010228652,18.46777307599103,1.30057692527771
12.308457668609622,8.324567973011051,6.923480010228652,18.587860938421603,1.3121528625488281
12.304159457879228,8.2605744994315,6.942351772844695,18.43852631160805,1.3360011577606201
12.31190115199864,8.284801247604,6.9144466345869136,18.47996935605538,1.3699686527252197
12.360420602707817,8.205593688490403,7.012284246633478,18.405201167115514,1.4026832580566406
12.431898246017193,8.305593688490402,7.027733017164346,18.63414420757165,1.4365391731262207
12.435507949748617,8.235348474978792,6.970331149226749,18.57919739904557,1.4661149978637695
12.41805981051723,8.251586936615993,7.022398928805157,18.747583593727477,1.4996922016143799
12.506241887772092,8.26451730004443,6.923480010228652,18.686955082874686,1.5297496318817139
12.608081024770128,8.283539826962171,7.1196736291076,18.684039810073674,1.5736753940582275
12.52821214726898,8.251586936615993,7.046193247589552,18.534063288661844,1.6049342155456543
12.42821214726898,8.268855956474301,7.047720225256986,18.693762755017016,1.636298656463623
12.529451527674194,8.308764852959609,7.042661935591172,18.68140248868947,1.6702337265014648
12.521548776954276,8.283517483328636,7.021301744954079,18.63047509728619,1.7025275230407715
